21909,Allison Ward,75,F,M,1,1,Bachelors,Management,>= 2 cars,1,1-2 Miles,160000.00,United States,California,Palo Alto,94303,563.770,45.102,14.094,1,3,2013-03-13 00:00:00.000,2013-03-13 00:00:00.000,0,321,1
21910,Rebekah Perez,29,F,S,0,0,Partial College,Clerical,1 car,0,2-5 Miles,30000.00,Germany,Nordrhein-Westfalen,Bonn,53131,1174.480,93.958,29.362,1,2,2013-12-14 00:00:00.000,2013-12-14 00:00:00.000,0,45,1
21911,Joan Ross,28,F,S,0,0,Partial High School,Manual,>= 2 cars,0,0-1 Miles,20000.00,France,Seine Saint Denis,Saint-Denis,93400,27.770,2.222,0.694,1,3,2013-07-08 00:00:00.000,2013-07-08 00:00:00.000,0,204,1
21912,Colleen Kumar,29,F,S,0,0,Partial High School,Manual,>= 2 cars,1,1-2 Miles,20000.00,France,Nord,Dunkerque,59140,574.980,45.998,14.375,1,2,2013-05-12 00:00:00.000,2013-05-12 00:00:00.000,0,261,1
21913,Arthur Blanco,29,M,S,0,0,Partial High School,Manual,>= 2 cars,0,1-2 Miles,20000.00,France,Essonne,Morangis,91420,60.470,4.838,1.512,1,3,2013-12-22 00:00:00.000,2013-12-22 00:00:00.000,0,37,1
21914,Emily Brown,29,F,S,0,0,Partial High School,Manual,>= 2 cars,0,0-1 Miles,20000.00,Germany,Bayern,Hof,95010,39.980,3.198,1.000,1,2,2013-04-20 00:00:00.000,2013-04-20 00:00:00.000,0,283,1
21915,Tristan Wood,47,M,M,1,0,Partial College,Skilled Manual,1 car,1,2-5 Miles,70000.00,United States,California,San Francisco,94109,570.470,45.638,14.262,1,3,2013-03-11 00:00:00.000,2013-03-11 00:00:00.000,0,323,1
21916,Jesse Evans,42,M,M,4,3,High School,Skilled Manual,>= 2 cars,1,0-1 Miles,40000.00,Canada,British Columbia,Vancouver,V7L 4J4,39.980,3.198,1.000,1,2,2013-08-14 00:00:00.000,2013-08-14 00:00:00.000,0,167,1
21917,Dalton Johnson,37,M,M,4,3,High School,Skilled Manual,>= 2 cars,1,10+ Miles,40000.00,United States,California,Redwood City,94063,69.970,5.598,1.749,1,3,2013-06-03 00:00:00.000,2013-06-03 00:00:00.000,0,239,1
21918,Carol Serrano,47,F,S,4,3,High School,Skilled Manual,>= 2 cars,1,5-10 Miles,40000.00,United States,California,Concord,94519,68.970,5.518,1.724,1,3,2013-01-30 00:00:00.000,2013-01-30 00:00:00.000,0,363,1
21919,Melissa Howard,47,F,M,1,0,Partial College,Skilled Manual,1 car,1,2-5 Miles,60000.00,United States,Washington,Bremerton,98312,1120.490,89.639,28.012,1,1,2013-11-24 00:00:00.000,2013-11-24 00:00:00.000,0,65,1
21920,Destiny Bennett,48,F,M,1,0,Partial College,Skilled Manual,1 car,1,2-5 Miles,60000.00,United States,California,Lemon Grove,91945,1184.460,94.757,29.612,1,4,2013-11-24 00:00:00.000,2013-11-24 00:00:00.000,0,65,1
21921,Lucas Collins,47,M,M,1,0,Partial College,Skilled Manual,1 car,1,0-1 Miles,60000.00,Canada,British Columbia,Oak Bay,V8P,4142.750,331.420,103.569,2,3,2011-02-20 00:00:00.000,2013-12-14 00:00:00.000,1028,45,2
21922,Bailey Ward,47,F,M,1,0,Partial College,Skilled Manual,1 car,1,2-5 Miles,60000.00,United States,California,Torrance,90505,1120.490,89.639,28.012,1,1,2013-11-06 00:00:00.000,2013-11-06 00:00:00.000,0,83,1
21923,Justin Williams,47,M,M,1,0,Partial College,Skilled Manual,1 car,1,0-1 Miles,60000.00,United States,Washington,Seattle,98104,1120.490,89.639,28.012,1,1,2013-12-06 00:00:00.000,2013-12-06 00:00:00.000,0,53,1
21924,Eduardo Cook,43,M,M,4,2,High School,Skilled Manual,>= 2 cars,1,2-5 Miles,40000.00,United States,Washington,Yakima,98901,1120.490,89.639,28.012,1,1,2013-12-26 00:00:00.000,2013-12-26 00:00:00.000,0,33,1
21925,Tabitha Dominguez,48,F,S,0,0,Bachelors,Professional,1 car,0,0-1 Miles,40000.00,Canada,British Columbia,Cliffside,V8Y 1L1,7.280,0.582,0.182,1,2,2014-01-01 00:00:00.000,2014-01-01 00:00:00.000,0,27,1
21926,Melanie Henderson,41,F,S,0,0,Graduate Degree,Professional,1 car,0,2-5 Miles,60000.00,United States,Oregon,Woodburn,97071,1198.970,95.918,29.974,1,3,2013-12-08 00:00:00.000,2013-12-08 00:00:00.000,0,51,1
21927,Meredith Browning,41,F,S,0,0,Graduate Degree,Professional,1 car,0,2-5 Miles,60000.00,United States,California,Colma,94014,1145.480,91.638,28.637,1,2,2013-12-24 00:00:00.000,2013-12-24 00:00:00.000,0,35,1
21928,Karl Luo,42,M,S,0,0,Graduate Degree,Professional,1 car,1,2-5 Miles,60000.00,United States,California,Colma,94014,1170.480,93.638,29.262,1,2,2013-12-08 00:00:00.000,2013-12-08 00:00:00.000,0,51,1
21929,Karen Perry,30,F,S,0,0,Graduate Degree,Professional,1 car,0,2-5 Miles,60000.00,United States,California,Coronado,92118,1183.470,94.678,29.587,1,3,2013-12-05 00:00:00.000,2013-12-05 00:00:00.000,0,54,1
21930,Marissa Perry,30,F,S,0,0,Graduate Degree,Professional,1 car,1,2-5 Miles,60000.00,United States,California,Glendale,91203,1233.960,98.717,30.849,1,4,2013-12-12 00:00:00.000,2013-12-12 00:00:00.000,0,47,1
21931,Marcus Wood,48,M,M,1,0,Partial College,Skilled Manual,1 car,0,0-1 Miles,60000.00,United States,California,San Francisco,94109,1120.490,89.639,28.012,1,1,2013-12-12 00:00:00.000,2013-12-12 00:00:00.000,0,47,1
21932,Leonard Kumar,44,M,M,1,0,Partial College,Skilled Manual,1 car,1,2-5 Miles,60000.00,United States,California,Colma,94014,1158.460,92.677,28.962,1,4,2013-12-17 00:00:00.000,2013-12-17 00:00:00.000,0,42,1
21933,Nicole Martin,49,F,M,4,3,Bachelors,Professional,no car,1,2-5 Miles,60000.00,United States,California,San Carlos,94070,49.970,3.998,1.249,1,3,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000,0,66,1
21934,Jennifer Cox,50,F,M,4,3,Bachelors,Professional,no car,1,0-1 Miles,60000.00,United States,California,Glendale,91203,9.990,0.799,0.250,1,1,2013-08-19 00:00:00.000,2013-08-19 00:00:00.000,0,162,1
21935,Victoria Simmons,44,F,M,4,3,Bachelors,Professional,no car,0,0-1 Miles,60000.00,United States,Washington,Walla Walla,99362,39.470,3.158,0.987,1,3,2014-01-02 00:00:00.000,2014-01-02 00:00:00.000,0,26,1
21936,Emma Reed,44,F,M,4,3,Bachelors,Professional,no car,0,0-1 Miles,60000.00,United States,California,Burbank,91502,99.960,7.997,2.499,1,4,2013-09-01 00:00:00.000,2013-09-01 00:00:00.000,0,149,1
21937,Morgan Ross,44,F,S,4,3,Bachelors,Professional,no car,1,2-5 Miles,60000.00,United States,California,San Diego,92102,1134.470,90.758,28.362,1,3,2013-12-05 00:00:00.000,2013-12-05 00:00:00.000,0,54,1
21938,Savannah Hall,44,F,M,4,3,Bachelors,Professional,1 car,1,2-5 Miles,60000.00,United States,Oregon,Milwaukie,97222,14.980,1.198,0.375,1,2,2013-08-13 00:00:00.000,2013-08-13 00:00:00.000,0,168,1
21939,Thomas Roberts,44,M,M,2,0,Graduate Degree,Professional,1 car,1,2-5 Miles,70000.00,Canada,British Columbia,Langford,V9,4163.240,333.059,104.081,2,4,2011-02-09 00:00:00.000,2013-04-09 00:00:00.000,790,294,2
21940,Alejandro Sharma,49,M,M,5,0,Graduate Degree,Professional,no car,1,0-1 Miles,90000.00,United States,California,Coronado,92118,571.720,45.738,14.293,1,4,2013-03-21 00:00:00.000,2013-03-21 00:00:00.000,0,313,1
21941,Gail Moore,51,F,S,3,2,Bachelors,Professional,1 car,0,0-1 Miles,60000.00,United States,California,Santa Monica,90401,1174.480,93.958,29.362,1,2,2013-12-01 00:00:00.000,2013-12-01 00:00:00.000,0,58,1
21942,Julia Roberts,50,F,M,5,0,Graduate Degree,Professional,no car,1,0-1 Miles,80000.00,United States,Washington,Lynnwood,98036,574.980,45.998,14.375,1,2,2013-03-04 00:00:00.000,2013-03-04 00:00:00.000,0,330,1
21943,Cindy Mehta,39,F,S,4,4,Graduate Degree,Management,no car,1,0-1 Miles,80000.00,Australia,New South Wales,Wollongong,2500,4624.913,369.993,115.623,2,2,2012-03-23 00:00:00.000,2013-10-05 00:00:00.000,561,115,2
21944,Daisy Jiménez,34,F,M,1,0,Graduate Degree,Management,no car,1,0-1 Miles,90000.00,Australia,New South Wales,Matraville,2036,4713.893,377.111,117.848,2,4,2012-03-15 00:00:00.000,2013-10-08 00:00:00.000,572,112,2
21945,Pearlie Rusek,29,F,S,1,0,Graduate Degree,Management,no car,1,0-1 Miles,90000.00,Australia,Victoria,Seaford,3198,4886.700,390.936,122.168,2,2,2012-03-02 00:00:00.000,2013-10-19 00:00:00.000,596,101,2
21946,Michele Deng,40,F,M,2,0,Bachelors,Professional,no car,1,1-2 Miles,90000.00,Australia,New South Wales,Port Macquarie,2444,4659.803,372.784,116.495,2,4,2012-03-09 00:00:00.000,2013-11-16 00:00:00.000,617,73,2
21947,Diane Romero,39,F,M,2,0,Bachelors,Professional,no car,1,0-1 Miles,90000.00,Australia,Victoria,Seaford,3198,4632.863,370.629,115.822,2,3,2012-03-23 00:00:00.000,2013-11-05 00:00:00.000,592,84,2
21948,Ann Madan,40,F,M,1,0,Graduate Degree,Management,no car,1,0-1 Miles,100000.00,Australia,South Australia,Findon,5023,4886.700,390.936,122.168,2,2,2012-03-03 00:00:00.000,2013-11-03 00:00:00.000,610,86,2
21949,Clayton Chavez,34,M,S,1,0,Graduate Degree,Management,no car,0,0-1 Miles,100000.00,Australia,South Australia,Cloverdale,6105,4659.903,372.792,116.498,2,3,2012-03-24 00:00:00.000,2013-11-25 00:00:00.000,611,64,2
21950,Armando Hernandez,40,M,S,1,0,Graduate Degree,Management,no car,1,0-1 Miles,100000.00,Australia,New South Wales,Goulburn,2580,4900.680,392.054,122.517,2,4,2012-03-13 00:00:00.000,2013-11-26 00:00:00.000,623,63,2
21951,Orlando Hernandez,33,M,S,4,4,Graduate Degree,Management,1 car,1,0-1 Miles,80000.00,Australia,Queensland,Gold Coast,4217,4923.290,393.863,123.082,2,4,2012-03-07 00:00:00.000,2013-11-14 00:00:00.000,617,75,2
21952,Latasha Vazquez,40,F,S,5,5,Bachelors,Professional,>= 2 cars,1,10+ Miles,70000.00,Australia,Victoria,Geelong,3220,99.470,7.958,2.487,1,4,2013-05-28 00:00:00.000,2013-05-28 00:00:00.000,0,245,1
21953,Marvin Vazquez,41,M,M,5,5,Bachelors,Professional,>= 2 cars,0,10+ Miles,70000.00,Australia,Victoria,Melton,3337,35.000,2.800,0.875,1,1,2013-04-21 00:00:00.000,2013-04-21 00:00:00.000,0,282,1
21954,Yolanda Andersen,36,F,S,5,5,Bachelors,Professional,>= 2 cars,1,10+ Miles,70000.00,Australia,Tasmania,Hobart,7001,35.000,2.800,0.875,1,1,2013-12-31 00:00:00.000,2013-12-31 00:00:00.000,0,28,1
21955,Jenny Ferrier,39,F,S,1,0,Graduate Degree,Management,1 car,1,5-10 Miles,110000.00,Australia,New South Wales,Malabar,2036,4900.680,392.054,122.517,2,4,2012-03-15 00:00:00.000,2013-11-22 00:00:00.000,617,67,2
21956,Jay Kapoor,39,M,S,1,0,Graduate Degree,Management,1 car,0,1-2 Miles,120000.00,Australia,New South Wales,Newcastle,2300,4632.863,370.629,115.822,2,3,2012-03-12 00:00:00.000,2013-11-09 00:00:00.000,607,80,2
21957,Kathryn Shen,40,F,M,1,0,Graduate Degree,Management,1 car,1,2-5 Miles,120000.00,Australia,New South Wales,North Sydney,2055,4919.300,393.544,122.983,2,3,2012-03-08 00:00:00.000,2013-11-28 00:00:00.000,630,61,2
21958,Mallory Blanco,39,F,S,1,0,Graduate Degree,Management,no car,0,0-1 Miles,130000.00,Australia,New South Wales,Springwood,2777,4696.493,375.719,117.413,2,5,2012-03-24 00:00:00.000,2013-11-22 00:00:00.000,608,67,2
21959,Jimmy Dominguez,39,M,M,1,0,Graduate Degree,Management,1 car,1,2-5 Miles,130000.00,Australia,New South Wales,Sydney,1002,4702.393,376.191,117.560,2,5,2012-03-16 00:00:00.000,2013-11-09 00:00:00.000,603,80,2
21960,Dawn Liu,42,F,M,5,5,Bachelors,Professional,>= 2 cars,0,10+ Miles,70000.00,Australia,Victoria,Cranbourne,3977,39.990,3.199,1.000,1,2,2013-09-13 00:00:00.000,2013-09-13 00:00:00.000,0,137,1
21961,Chelsea Garcia,36,F,M,5,5,Bachelors,Professional,>= 2 cars,1,10+ Miles,70000.00,Australia,Queensland,Hawthorne,4171,42.280,3.382,1.057,1,3,2013-03-02 00:00:00.000,2013-03-02 00:00:00.000,0,332,1
21962,Kristi Smith,42,F,S,5,5,Graduate Degree,Management,>= 2 cars,1,0-1 Miles,80000.00,Australia,Victoria,Melton,3337,35.000,2.800,0.875,1,1,2013-02-27 00:00:00.000,2013-02-27 00:00:00.000,0,335,1
21963,Jacquelyn Serrano,36,F,M,5,5,Graduate Degree,Management,>= 2 cars,1,0-1 Miles,80000.00,Australia,New South Wales,Milsons Point,2061,39.990,3.199,1.000,1,2,2013-05-05 00:00:00.000,2013-05-05 00:00:00.000,0,268,1
21964,Devon Nara,41,M,M,5,5,Graduate Degree,Management,>= 2 cars,1,0-1 Miles,80000.00,Australia,Queensland,Caloundra,4551,103.490,8.279,2.587,1,3,2013-09-22 00:00:00.000,2013-09-22 00:00:00.000,0,128,1
21965,Bethany Raheem,42,F,M,5,5,Bachelors,Professional,>= 2 cars,1,0-1 Miles,80000.00,Australia,Victoria,Seaford,3198,99.470,7.958,2.487,1,4,2013-11-17 00:00:00.000,2013-11-17 00:00:00.000,0,72,1
21966,Ross Sai,42,M,M,2,0,Bachelors,Professional,no car,1,2-5 Miles,90000.00,Australia,Victoria,South Melbourne,3205,4659.903,372.792,116.498,2,3,2012-04-17 00:00:00.000,2013-11-26 00:00:00.000,588,63,2
21967,Charles Sanders,44,M,M,2,2,Bachelors,Professional,1 car,1,2-5 Miles,60000.00,Australia,New South Wales,Wollongong,2500,123.960,9.917,3.099,1,4,2013-11-30 00:00:00.000,2013-11-30 00:00:00.000,0,59,1
21968,Jaime Deng,40,M,S,0,0,Bachelors,Professional,1 car,0,0-1 Miles,70000.00,Australia,South Australia,Findon,5023,4722.883,377.831,118.072,2,5,2012-04-11 00:00:00.000,2013-11-22 00:00:00.000,590,67,2
21969,Latoya Deng,41,F,S,0,0,Bachelors,Professional,1 car,0,0-1 Miles,70000.00,Australia,New South Wales,Malabar,2036,4759.473,380.758,118.987,2,7,2012-04-27 00:00:00.000,2013-11-27 00:00:00.000,579,62,2
21970,Jada Rivera,28,F,S,3,3,Bachelors,Professional,>= 2 cars,1,5-10 Miles,60000.00,Australia,Victoria,Warrnambool,3280,32.280,2.582,0.807,1,2,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000,0,74,1
21971,Warren Shan,45,M,M,4,4,Bachelors,Professional,>= 2 cars,1,5-10 Miles,60000.00,Australia,Queensland,Gold Coast,4217,32.280,2.582,0.807,1,2,2013-07-12 00:00:00.000,2013-07-12 00:00:00.000,0,200,1
21972,Mandy She,39,F,M,4,4,Bachelors,Professional,>= 2 cars,0,0-1 Miles,60000.00,Australia,New South Wales,Coffs Harbour,2450,40.230,3.218,1.006,1,3,2013-05-28 00:00:00.000,2013-05-28 00:00:00.000,0,245,1
21973,Janet Vazquez,45,F,M,4,4,Bachelors,Professional,>= 2 cars,0,10+ Miles,60000.00,Australia,South Australia,Cloverdale,6105,56.970,4.558,1.424,1,2,2013-11-26 00:00:00.000,2013-11-26 00:00:00.000,0,63,1
21974,Whitney Suri,28,F,S,0,0,Bachelors,Professional,1 car,1,5-10 Miles,70000.00,Australia,Victoria,Melton,3337,4925.170,394.014,123.130,2,5,2012-04-28 00:00:00.000,2013-11-20 00:00:00.000,571,69,2
21975,Alfredo Ruiz,40,M,M,5,5,Bachelors,Professional,>= 2 cars,1,5-10 Miles,60000.00,Australia,South Australia,Perth,6006,85.480,6.838,2.137,1,2,2013-12-28 00:00:00.000,2013-12-28 00:00:00.000,0,31,1
21976,Jacqueline Torres,46,F,S,3,2,Bachelors,Professional,>= 2 cars,0,0-1 Miles,60000.00,Australia,New South Wales,Sydney,1002,4198.330,335.866,104.958,2,3,2012-04-01 00:00:00.000,2013-10-17 00:00:00.000,564,103,2
21977,Phillip Malhotra,45,M,S,0,0,Bachelors,Professional,1 car,0,5-10 Miles,70000.00,Australia,New South Wales,St. Leonards,2065,74.980,5.998,1.875,1,3,2013-06-11 00:00:00.000,2013-06-11 00:00:00.000,0,231,1
21978,Tracy Deng,42,F,M,4,4,Bachelors,Professional,no car,1,0-1 Miles,90000.00,Australia,New South Wales,Silverwater,2264,37.290,2.983,0.932,1,2,2013-04-22 00:00:00.000,2013-04-22 00:00:00.000,0,281,1
21979,Philip Gutierrez,41,M,M,1,0,Bachelors,Professional,1 car,1,5-10 Miles,60000.00,Australia,Tasmania,Hobart,7001,3936.543,314.923,98.414,2,3,2012-04-09 00:00:00.000,2013-10-06 00:00:00.000,545,114,2
21980,Beth Moreno,47,F,S,1,0,Bachelors,Professional,1 car,1,5-10 Miles,60000.00,Australia,Queensland,East Brisbane,4169,4334.610,346.769,108.366,2,6,2012-04-05 00:00:00.000,2013-10-21 00:00:00.000,564,99,2
21981,Isabella Henderson,42,F,M,1,0,Bachelors,Professional,1 car,1,5-10 Miles,60000.00,Australia,Queensland,Brisbane,4000,75.970,6.078,1.899,1,2,2013-11-10 00:00:00.000,2013-11-10 00:00:00.000,0,79,1
21982,Deborah Lal,48,F,M,1,0,Partial College,Skilled Manual,1 car,1,0-1 Miles,60000.00,Australia,Victoria,Bendigo,3550,3882.553,310.604,97.064,2,2,2012-04-25 00:00:00.000,2013-10-12 00:00:00.000,535,108,2
21983,Glenn Liang,48,M,M,1,0,Partial College,Skilled Manual,1 car,1,0-1 Miles,60000.00,Australia,South Australia,Cloverdale,6105,4144.340,331.547,103.609,2,2,2012-04-01 00:00:00.000,2013-11-11 00:00:00.000,589,78,2
21984,Kristy Suarez,43,F,S,1,0,Partial College,Skilled Manual,1 car,1,5-10 Miles,60000.00,Australia,New South Wales,Lane Cove,1597,4175.610,334.049,104.391,2,5,2012-04-12 00:00:00.000,2013-11-02 00:00:00.000,569,87,2
21985,Eddie Torres,48,M,M,1,0,Partial College,Skilled Manual,1 car,1,5-10 Miles,60000.00,Australia,New South Wales,Rhodes,2138,3936.543,314.923,98.414,2,3,2012-04-04 00:00:00.000,2013-11-10 00:00:00.000,585,79,2
21986,Kristi Chapman,49,F,S,1,0,Partial College,Skilled Manual,1 car,1,5-10 Miles,60000.00,Australia,South Australia,Findon,5023,3882.553,310.604,97.064,2,2,2012-04-09 00:00:00.000,2013-11-14 00:00:00.000,584,75,2
21987,Theodore Dominguez,43,M,S,0,0,Bachelors,Professional,1 car,1,5-10 Miles,70000.00,Australia,Queensland,East Brisbane,4169,4638.893,371.111,115.973,2,4,2012-04-27 00:00:00.000,2013-11-08 00:00:00.000,560,81,2
21988,Alisha Zhao,44,F,M,5,5,Bachelors,Professional,>= 2 cars,1,0-1 Miles,80000.00,Australia,New South Wales,Port Macquarie,2444,35.000,2.800,0.875,1,1,2013-11-22 00:00:00.000,2013-11-22 00:00:00.000,0,67,1
21989,Erik Jimenez,44,M,M,5,5,Bachelors,Professional,>= 2 cars,1,1-2 Miles,80000.00,Australia,New South Wales,Rhodes,2138,35.000,2.800,0.875,1,1,2013-03-26 00:00:00.000,2013-03-26 00:00:00.000,0,308,1
21990,Alejandro Rai,38,M,S,5,5,Bachelors,Professional,>= 2 cars,1,1-2 Miles,80000.00,Australia,Queensland,Rockhampton,4700,99.470,7.958,2.487,1,4,2013-04-06 00:00:00.000,2013-04-06 00:00:00.000,0,297,1
21991,Teresa Gill,43,F,M,5,5,Bachelors,Professional,>= 2 cars,0,0-1 Miles,80000.00,Australia,Victoria,Seaford,3198,121.450,9.716,3.036,1,5,2014-01-22 00:00:00.000,2014-01-22 00:00:00.000,0,6,1
21992,Alejandro Zhang,43,M,S,5,5,Bachelors,Professional,>= 2 cars,1,1-2 Miles,80000.00,Australia,Victoria,Warrnambool,3280,184.260,14.741,4.607,1,5,2013-12-28 00:00:00.000,2013-12-28 00:00:00.000,0,31,1
21993,Craig Sanz,33,M,M,0,0,Bachelors,Professional,1 car,0,0-1 Miles,70000.00,Australia,Victoria,Bendigo,3550,74.980,5.998,1.875,1,3,2013-03-08 00:00:00.000,2013-03-08 00:00:00.000,0,326,1
21994,Natasha Ruiz,50,F,S,1,0,Bachelors,Professional,1 car,1,2-5 Miles,90000.00,Australia,Victoria,Seaford,3198,4659.903,372.792,116.498,2,3,2012-04-01 00:00:00.000,2013-11-21 00:00:00.000,599,68,2
21995,Kathryn Raji,47,F,S,5,4,Partial College,Skilled Manual,>= 2 cars,1,5-10 Miles,70000.00,Australia,New South Wales,Port Macquarie,2444,37.290,2.983,0.932,1,2,2013-08-17 00:00:00.000,2013-08-17 00:00:00.000,0,164,1
21996,Amy Gao,47,F,M,1,0,Partial College,Skilled Manual,1 car,1,0-1 Miles,60000.00,Australia,Queensland,East Brisbane,4169,3946.523,315.722,98.663,2,5,2012-04-14 00:00:00.000,2013-11-20 00:00:00.000,585,69,2
21997,Dennis Xu,51,M,M,5,4,Bachelors,Professional,>= 2 cars,1,1-2 Miles,80000.00,Australia,Victoria,Warrnambool,3280,39.990,3.199,1.000,1,2,2013-11-03 00:00:00.000,2013-11-03 00:00:00.000,0,86,1
21998,Erik Hernandez,50,M,M,2,0,Bachelors,Professional,1 car,1,5-10 Miles,90000.00,Australia,Queensland,East Brisbane,4169,56.980,4.558,1.425,1,2,2013-07-14 00:00:00.000,2013-07-14 00:00:00.000,0,198,1
21999,Julia Barnes,45,F,M,2,0,Bachelors,Management,1 car,0,2-5 Miles,90000.00,Australia,Victoria,Geelong,3220,4921.690,393.735,123.042,2,3,2012-04-22 00:00:00.000,2013-10-29 00:00:00.000,555,91,2
22000,Cynthia Chandra,45,F,M,4,0,Bachelors,Management,>= 2 cars,1,0-1 Miles,100000.00,Australia,Queensland,Hervey Bay,4655,4663.793,373.103,116.595,2,5,2012-04-10 00:00:00.000,2013-11-02 00:00:00.000,571,87,2
22001,Gregory Chander,51,M,S,1,0,Partial College,Skilled Manual,1 car,1,5-10 Miles,70000.00,Australia,Tasmania,Hobart,7001,74.980,5.998,1.875,1,3,2013-05-04 00:00:00.000,2013-05-04 00:00:00.000,0,269,1
22002,Kristen Chen,72,F,M,2,0,Partial College,Clerical,>= 2 cars,0,0-1 Miles,30000.00,Australia,New South Wales,Malabar,2036,78.980,6.318,1.975,1,2,2013-08-29 00:00:00.000,2013-08-29 00:00:00.000,0,152,1
22003,Jill Navarro,72,F,M,2,0,Bachelors,Management,1 car,1,5-10 Miles,40000.00,Australia,Victoria,South Melbourne,3205,56.970,4.558,1.424,1,2,2013-07-07 00:00:00.000,2013-07-07 00:00:00.000,0,205,1
22004,Meghan Ortega,48,F,M,1,0,Partial College,Skilled Manual,1 car,1,5-10 Miles,60000.00,Australia,New South Wales,Coffs Harbour,2450,3917.543,313.403,97.939,2,3,2012-04-09 00:00:00.000,2013-10-29 00:00:00.000,568,91,2
22005,Pamela Mehta,49,F,M,5,4,Partial College,Skilled Manual,>= 2 cars,0,5-10 Miles,70000.00,Australia,Victoria,Melbourne,3000,135.460,10.837,3.387,1,4,2013-12-27 00:00:00.000,2013-12-27 00:00:00.000,0,32,1
22006,Jon Nara,49,M,M,5,4,Partial College,Skilled Manual,>= 2 cars,1,5-10 Miles,70000.00,Australia,Victoria,South Melbourne,3205,42.280,3.382,1.057,1,3,2013-03-18 00:00:00.000,2013-03-18 00:00:00.000,0,316,1
22007,Kaylee Hernandez,32,F,S,0,0,High School,Skilled Manual,>= 2 cars,0,5-10 Miles,30000.00,United States,Washington,Issaquah,98027,44.980,3.598,1.125,1,2,2013-12-10 00:00:00.000,2013-12-10 00:00:00.000,0,49,1
22008,Alisha Ye,34,F,S,0,0,High School,Skilled Manual,1 car,0,0-1 Miles,40000.00,Canada,British Columbia,Cliffside,V8Y 1L1,4141.230,331.298,103.531,2,5,2011-02-19 00:00:00.000,2013-12-09 00:00:00.000,1024,50,2
22009,Ross Alvarez,34,M,S,0,0,High School,Skilled Manual,1 car,1,5-10 Miles,40000.00,United States,California,Coronado,92118,9.990,0.799,0.250,1,1,2013-03-18 00:00:00.000,2013-03-18 00:00:00.000,0,316,1
22010,Henry Lopez,33,M,S,0,0,High School,Skilled Manual,>= 2 cars,1,5-10 Miles,40000.00,United States,California,Burlingame,94010,49.970,3.998,1.249,1,3,2013-10-28 00:00:00.000,2013-10-28 00:00:00.000,0,92,1
22011,Richard Patterson,28,M,S,0,0,High School,Skilled Manual,>= 2 cars,0,0-1 Miles,30000.00,United States,Washington,Redmond,98052,68.970,5.518,1.724,1,3,2013-11-29 00:00:00.000,2013-11-29 00:00:00.000,0,60,1
22012,Regina Malhotra,29,F,S,0,0,High School,Skilled Manual,>= 2 cars,0,0-1 Miles,30000.00,United States,California,Colma,94014,14.980,1.198,0.375,1,2,2013-06-30 00:00:00.000,2013-06-30 00:00:00.000,0,212,1
22013,Marcus Jenkins,28,M,S,0,0,High School,Skilled Manual,>= 2 cars,0,0-1 Miles,30000.00,United States,Oregon,Milwaukie,97222,565.470,45.238,14.137,1,3,2013-12-14 00:00:00.000,2013-12-14 00:00:00.000,0,45,1
22014,Jose Gonzales,29,M,S,0,0,High School,Skilled Manual,>= 2 cars,1,5-10 Miles,30000.00,Canada,British Columbia,Haney,V2W 1W2,80.200,6.416,2.005,2,6,2013-06-11 00:00:00.000,2014-01-08 00:00:00.000,211,20,2
22015,Mary Turner,28,F,M,0,0,High School,Skilled Manual,>= 2 cars,1,5-10 Miles,30000.00,Canada,British Columbia,Shawnee,V9B 2C3,4.990,0.399,0.125,1,1,2013-07-08 00:00:00.000,2013-07-08 00:00:00.000,0,204,1
22016,Terrence Andersen,28,M,S,0,0,Partial High School,Clerical,>= 2 cars,0,0-1 Miles,30000.00,United States,Washington,Burien,98168,574.980,45.998,14.375,1,2,2013-12-25 00:00:00.000,2013-12-25 00:00:00.000,0,34,1
22017,Sharon She,71,F,M,2,0,Partial College,Clerical,>= 2 cars,0,5-10 Miles,30000.00,Australia,New South Wales,Matraville,2036,69.990,5.599,1.750,1,1,2013-06-05 00:00:00.000,2013-06-05 00:00:00.000,0,237,1
22018,Todd Sun,72,M,M,2,0,Bachelors,Management,>= 2 cars,1,0-1 Miles,40000.00,Australia,Victoria,Warrnambool,3280,76.970,6.158,1.924,1,2,2013-06-12 00:00:00.000,2013-06-12 00:00:00.000,0,230,1
22019,Rachel Bryant,31,F,M,0,0,High School,Skilled Manual,>= 2 cars,0,0-1 Miles,40000.00,Canada,British Columbia,Shawnee,V9B 5T2,7.280,0.582,0.182,1,2,2013-02-27 00:00:00.000,2013-02-27 00:00:00.000,0,335,1
22020,Jaime Shan,71,M,M,2,0,Bachelors,Management,>= 2 cars,1,5-10 Miles,40000.00,Australia,Victoria,Geelong,3220,56.970,4.558,1.424,1,2,2013-09-26 00:00:00.000,2013-09-26 00:00:00.000,0,124,1
22021,Ethan White,31,M,S,0,0,Partial High School,Clerical,>= 2 cars,0,5-10 Miles,30000.00,United States,Washington,Renton,98055,23.970,1.918,0.599,1,3,2013-11-02 00:00:00.000,2013-11-02 00:00:00.000,0,87,1
